Time,Mass,Alpha low,Alpha mean,Alpha high,RMSE low,RMSE mean,RMSE high,k low,k mean,k high
0,0.2218,0.277684603888327,0.285429601927542,0.28958380063527,2.51256954809926,2.90896895461375,4.32001925152025,0.11303328310492,0.10972010951586,0.108013364680616
2.5679999999993,0.2221,0.278756263415648,0.279749064433473,0.278163952743943,2.54648304924238,2.75468172292647,4.4264014713686,0.112716524549697,0.112284535214309,0.112975667446556
4.84800000000541,0.2221,0.29057199160896,0.289976894350283,0.283709083698013,2.54187606505591,3.1377020033636,5.03359006119494,0.107759835599736,0.108000179492596,0.110590439837265
7.07200000000012,0.2221,0.287630671349963,0.295516378293084,0.300132046848956,2.56811609241679,2.9773700013491,4.82273818707282,0.108957070505993,0.105798911624128,0.104024365904648
9.34100000000035,0.2225,0.295795209818079,0.305458429597394,0.312991333051512,2.61695483530152,3.03816373439217,4.58152945710825,0.105880550916153,0.102224297383614,0.0995242184945806
11.573000000004,0.2216,0.293785356849921,0.307982183103887,0.317872226122864,2.52345648051464,2.96499606631916,4.81940504476156,0.106238507184716,0.100895839924639,0.0974443164232792
13.7530000000042,0.2242,0.293882991861124,0.3112818769283,0.327924645719132,2.52012786020979,5.26597075988831,9.31484358400683,0.107446104360462,0.100890995678852,0.0952445359528103
15.9440000000031,0.225,0.301725197541713,0.313831852685396,0.322989566836034,2.50582966376633,2.92266589578581,5.10236800831563,0.104774378546067,0.100345584076795,0.0972066125913433
18.1200000000026,0.2386,0.32979118584718,0.342751331650883,0.354006806198936,2.63685104862624,7.45343225100102,14.036317823459,0.100724075207677,0.0964774283570213,0.0930288990560342
20.3080000000045,0.2404,0.313483537823693,0.32529528978572,0.33369109030327,2.5556563951262,3.24022703324118,5.3260578887777,0.107344935362041,0.103043837153551,0.100163227811443
22.5,0.2268,0.336473861457246,0.341698455262815,0.345262336593144,2.62143768232623,3.33512569457966,5.42307334671247,0.0936244643365678,0.0920232060011131,0.0909573074859896
24.6830000000045,0.2597,0.278254738333348,0.283200836897485,0.288701391510267,2.50988146974515,2.87660186718214,4.37821937207888,0.132055144927918,0.12956389131341,0.126889968865493
26.859000000004,0.2601,0.331007478392528,0.327092611291296,0.325739840241548,2.65085472162862,3.05862945291366,5.0475039295399,0.109351129333838,0.11080794580548,0.111319088827066
29.0480000000025,0.2785,0.336159786221318,0.337813512932112,0.342027943885238,2.67730713369018,3.37033010382122,5.42587687723254,0.115086598489947,0.114456871822521,0.112878184709768
31.2270000000062,0.2743,0.34478588260416,0.342354506106286,0.335766609369446,2.66978108516416,8.3971636864638,16.020796819775,0.110177889984903,0.111056925788314,0.113499315870534
33.4680000000008,0.2926,0.363323980997587,0.364332297649181,0.361402875512651,2.81853766684955,3.56175071814919,5.34390647500991,0.110770058693566,0.110421090406716,0.111440009939901
35.6419999999998,0.262,0.35410416740549,0.3007050592675,0.24819742735895,2.718021784422,10.4544871413668,20.147101823365,0.102120675306385,0.122456643279964,0.150573292951735
37.823000000004,0.305,0.352461047945305,0.354472150641885,0.355116938446282,2.72976616371174,3.4688470964924,5.40933534969047,0.119507531871743,0.118741362968176,0.118497454095278
39.9730000000054,0.3133,0.373788060631173,0.336113663540685,0.297578232278354,2.67896402793911,9.04602291858454,17.3851521527778,0.114821174133112,0.129487110458803,0.148115265222615
42.1620000000039,0.3187,0.384780814821762,0.398575430012458,0.407243219877981,2.84619289052777,3.89347246658817,5.97028158680836,0.112967305980386,0.108437938592347,0.105738568122969
44.3899999999994,0.3291,0.350897115117478,0.259222495300865,0.15485634562745,2.76811963852425,12.1624020891653,24.148343789659,0.129599663505784,0.180574975764456,0.308980377389314
46.5610000000015,0.3323,0.403090587058426,0.404747402900518,0.404165491218548,2.85207886452022,4.39330804480978,6.84623339863287,0.111585152475011,0.111049715018617,0.111237307560127
48.7090000000026,0.3443,0.277031896589204,0.286485772632884,0.292989274749074,2.53066774958008,3.19135527494317,4.56826343843463,0.17590757876044,0.169637867459349,0.165551110034775
50.8559999999998,0.3458,0.389298652051844,0.28113838276569,0.159372311824348,2.68360371137647,12.5567557342377,24.8296811012516,0.120927887990301,0.173888589229049,0.315234278585108
52.9890000000014,0.3603,0.277321724600832,0.288551910693657,0.291893296442182,2.57254953173442,2.82965481807075,4.26932064359911,0.183874651674497,0.176142356239052,0.173952326759266
55.1340000000055,0.3588,0.278291440167119,0.284909857534842,0.290414406174704,2.52917340629552,2.99815379714982,4.77915487205751,0.182420641044994,0.177842204813592,0.174187445335336
57.3160000000062,0.3741,0.277161928081144,0.279768820138645,0.27833662836654,2.51909074876384,2.88997837424172,4.49818407435124,0.191036070517662,0.189114993369694,0.190166113227254
59.4530000000013,0.3732,0.277382926457379,0.279580903780793,0.283913311795236,2.54061869835442,2.49308887798551,3.83515096559362,0.190412666821413,0.188797019739002,0.185683056434475
61.609000000004,0.3875,0.279022010056996,0.282940478643019,0.280688797811594,2.5925821391373,3.02224841412265,4.69863326831794,0.196455350132806,0.193515643963149,0.195195230888952
63.7479999999996,0.3853,0.291604762797918,0.297203790084767,0.296735086628132,2.60859623278705,2.8343107533378,4.44191295386724,0.186222490145729,0.182404307502183,0.182718627322644
